id,parent,label,label_parent,label_en,label_parent_en,lon,lat,population,date,levels,updated,confirmed,recovered,deaths
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200401,"0,1",1585774141000,1054,248,28
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200402,"0,1",1585861483000,1133,256,34
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200403,"0,1",1585945516000,1265,266,39
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200404,"0,1",1586034800000,1353,279,42
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200405,"0,1",1586119517000,1451,280,44
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200406,"0,1",1586202572000,1554,325,48
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200407,"0,1",1586292076000,1628,338,56
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200408,"0,1",1586377740000,1715,358,63
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200409,"0,1",1586464787000,1795,365,71
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200410,"0,1",1586550580000,1894,375,81
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200411,"0,1",1586636521000,1975,440,83
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200412,"0,1",1586725083000,2142,468,90
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200413,"0,1",1586812975000,2208,515,97
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200414,"0,1",1586898842000,2277,559,102
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200415,"0,1",1586982992000,2443,596,111
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200416,"0,1",1587072632000,2571,631,115
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200417,"0,1",1587159031000,2669,666,123
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200418,"0,1",1587241832000,2758,685,129
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200419,"0,1",1587331830000,2839,709,132
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200420,"0,1",1587418231000,2941,737,136
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200421,"0,1",1587504632000,3031,840,147
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200422,"0,1",1587591033000,3144,872,152
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200423,"0,1",1587666632000,3288,919,159
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200424,"0,1",1587763834000,3435,976,167
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200425,"0,1",1587850232000,3607,1030,179
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200426,"0,1",1587936632000,3780,1107,187
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200427,"0,1",1588023034000,3892,1140,192
ar,null,Argentinien,null,Argentina,null,-63.6167,-38.4161,44938712,20200428,"0,1",1588030231000,3892,1140,192
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200225,"0,1",1582656932000,2,0,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200226,"0,1",1582675986000,2,0,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200227,"0,1",1582812183000,3,0,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200228,"0,1",1582844400000,3,0,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200229,"0,1",1582987383000,9,0,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200301,"0,1",1583105583000,14,0,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200302,"0,1",1583184184000,18,0,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200303,"0,1",1583248406000,21,0,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200304,"0,1",1583350383000,29,0,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200305,"0,1",1583430782000,41,0,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200306,"0,1",1583512384000,55,0,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200307,"0,1",1583603583000,79,0,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200308,"0,1",1583658794000,104,0,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200309,"0,1",1583778783000,131,2,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200310,"0,1",1583856796000,182,4,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200311,"0,1",1583965983000,246,4,0
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200312,"0,1",1584011609000,302,4,1
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200313,"0,1",1584011609000,302,4,1
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200314,"0,1",1584202435000,655,6,1
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200315,"0,1",1584296418000,860,6,1
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200316,"0,1",1584371589000,1018,6,3
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200317,"0,1",1584459186000,1332,1,3
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200318,"0,1",1584543185000,1646,9,4
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200319,"0,1",1584629585000,2013,9,6
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200320,"0,1",1584719004000,2388,9,6
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200321,"0,1",1584801783000,2814,9,8
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200322,"0,1",1584920582000,3244,9,16
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200323,"0,1",1585001577000,4474,9,21
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200324,"0,1",1585085800000,5283,9,28
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200325,"0,1",1585175125000,5588,9,30
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200326,"0,1",1585262440000,6847,112,49
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200327,"0,1",1585347279000,7657,225,58
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200328,"0,1",1585432607000,8188,225,68
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200329,"0,1",1585502685000,8672,479,86
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200330,"0,1",1585599310000,9597,636,108
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200331,"0,1",1585687787000,10122,1095,128
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200401,"0,1",1585774141000,10668,1436,146
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200402,"0,1",1585861483000,11123,1749,158
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200403,"0,1",1585945516000,11506,2022,168
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200404,"0,1",1586034800000,11781,2507,186
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200405,"0,1",1586119517000,12051,2998,204
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200406,"0,1",1586202572000,12293,3463,220
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200407,"0,1",1586292076000,12635,4046,243
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200408,"0,1",1586377740000,12941,4512,273
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200409,"0,1",1586464787000,13244,5240,295
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200410,"0,1",1586550580000,13555,6064,319
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200411,"0,1",1586636521000,13799,6604,337
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200412,"0,1",1586725083000,13945,6987,350
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200413,"0,1",1586812975000,14041,7343,368
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200414,"0,1",1586898842000,14226,7633,384
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200415,"0,1",1586982992000,14336,8098,393
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200416,"0,1",1587072632000,14476,8986,410
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200417,"0,1",1587159031000,14586,9704,431
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200418,"0,1",1587241832000,14671,10214,443
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200419,"0,1",1587331830000,14749,10501,452
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200420,"0,1",1587418231000,14795,10631,470
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200421,"0,1",1587504632000,14873,10971,491
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200422,"0,1",1587591033000,14925,11328,510
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200423,"0,1",1587666632000,15002,11694,522
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200424,"0,1",1587763834000,15071,11872,530
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200425,"0,1",1587850232000,15148,12103,536
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200426,"0,1",1587936632000,15225,12282,542
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200427,"0,1",1588023034000,15274,12362,549
at,null,Österreich,null,Austia,null,14.5501,47.5162,8902600,20200428,"0,1",1588030231000,15274,12362,549
au,null,Australien,null,Australia,null,135,-25,25677680,20200125,"0,1",1579971600000,4,0,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200126,"0,1",1580054400000,4,0,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200127,0,1580169540000,5,0,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200128,0,1580252400000,5,0,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200129,0,1580326200000,6,0,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200130,0,1580400000000,9,2,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200131,0,1580515140000,9,2,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200201,0,1580580720000,12,2,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200202,0,1580682787000,12,2,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200203,0,1580684400000,12,2,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200204,0,1580835183000,13,2,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200205,0,1580857200000,13,2,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200206,0,1580958802000,14,2,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200207,0,1581037382000,15,2,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200208,0,1581116400000,15,2,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200209,0,1581276782000,15,2,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200210,0,1581289200000,15,2,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200211,0,1581375600000,15,2,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200212,0,1581462000000,15,2,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200213,0,1581616383000,15,8,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200214,0,1581634800000,15,8,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200215,0,1581721200000,15,8,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200216,0,1581807600000,15,8,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200217,0,1581927189000,15,10,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200218,0,1581980400000,15,10,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200219,0,1582066800000,15,10,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200220,0,1582153200000,15,10,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200221,0,1582263782000,15,11,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200222,0,1582326000000,15,11,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200223,0,1582412400000,15,11,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200224,0,1582498800000,15,11,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200225,0,1582585200000,15,11,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200226,0,1582671600000,15,11,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200227,0,1582758000000,15,11,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200228,0,1582844400000,15,11,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200229,0,1583017986000,25,11,0
au,null,Australien,null,Australia,null,135,-25,25677680,20200301,0,1583105583000,27,11,1
au,null,Australien,null,Australia,null,135,-25,25677680,20200302,0,1583182382000,30,11,1
au,null,Australien,null,Australia,null,135,-25,25677680,20200303,0,1583248983000,39,11,1
au,null,Australien,null,Australia,null,135,-25,25677680,20200304,0,1583355787000,52,11,2
au,null,Australien,null,Australia,null,135,-25,25677680,20200305,0,1583433183000,55,21,2
au,null,Australien,null,Australia,null,135,-25,25677680,20200306,0,1583470382000,61,21,2
au,null,Australien,null,Australia,null,135,-25,25677680,20200307,0,1583546610000,64,21,2
au,null,Australien,null,Australia,null,135,-25,25677680,20200308,0,1583646184000,77,21,4
au,null,Australien,null,Australia,null,135,-25,25677680,20200309,0,1583779993000,92,21,4
au,null,Australien,null,Australia,null,135,-25,25677680,20200310,0,1583850793000,107,21,3
au,null,Australien,null,Australia,null,135,-25,25677680,20200311,0,1583952724000,128,21,3
au,null,Australien,null,Australia,null,135,-25,25677680,20200312,0,1583967600000,128,21,3
au,null,Australien,null,Australia,null,135,-25,25677680,20200313,0,1584054000000,200,23,3
au,null,Australien,null,Australia,null,135,-25,25677680,20200314,0,1584192784000,250,23,3
au,null,Australien,null,Australia,null,135,-25,25677680,20200315,0,1584296419000,297,23,3
au,null,Australien,null,Australia,null,135,-25,25677680,20200316,0,1584369526000,377,23,3
au,null,Australien,null,Australia,null,135,-25,25677680,20200317,0,1584449589000,452,23,5
au,null,Australien,null,Australia,null,135,-25,25677680,20200318,0,1584533590000,568,23,6
au,null,Australien,null,Australia,null,135,-25,25677680,20200319,0,1584616434000,681,26,6
au,null,Australien,null,Australia,null,135,-25,25677680,20200320,0,1584738810000,791,26,7
au,null,Australien,null,Australia,null,135,-25,25677680,20200321,0,1584796415000,1071,26,7
au,null,Australien,null,Australia,null,135,-25,25677680,20200322,0,1584886390000,1314,88,7
au,null,Australien,null,Australia,null,135,-25,25677680,20200323,0,1585001811000,1682,119,7
au,null,Australien,null,Australia,null,135,-25,25677680,20200324,0,1585086043000,2044,119,8
au,null,Australien,null,Australia,null,135,-25,25677680,20200325,0,1585144007000,2364,119,8
au,null,Australien,null,Australia,null,135,-25,25677680,20200326,0,1585262712000,2810,172,13
au,null,Australien,null,Australia,null,135,-25,25677680,20200327,0,1585347594000,3143,194,13
au,null,Australien,null,Australia,null,135,-25,25677680,20200328,0,1585432935000,3640,244,14
au,null,Australien,null,Australia,null,135,-25,25677680,20200329,0,1585503031000,3980,244,16
au,null,Australien,null,Australia,null,135,-25,25677680,20200330,0,1585599656000,4361,257,17
au,null,Australien,null,Australia,null,135,-25,25677680,20200331,0,1585688158000,4559,358,18
au,null,Australien,null,Australia,null,135,-25,25677680,20200401,0,1585774519000,4862,422,20
au,null,Australien,null,Australia,null,135,-25,25677680,20200402,0,1585861872000,5116,520,24
au,null,Australien,null,Australia,null,135,-25,25677680,20200403,0,1585945937000,5330,649,28
au,null,Australien,null,Australia,null,135,-25,25677680,20200404,0,1586035184000,5550,701,30
au,null,Australien,null,Australia,null,135,-25,25677680,20200405,0,1586119923000,5687,757,35
au,null,Australien,null,Australia,null,135,-25,25677680,20200406,0,1586203003000,5797,1080,40
au,null,Australien,null,Australia,null,135,-25,25677680,20200407,0,1586292524000,5895,1080,45
au,null,Australien,null,Australia,null,135,-25,25677680,20200408,0,1586378177000,6010,1080,50
au,null,Australien,null,Australia,null,135,-25,25677680,20200409,0,1586465225000,6108,1472,51
au,null,Australien,null,Australia,null,135,-25,25677680,20200410,0,1586551063000,6215,1793,54
au,null,Australien,null,Australia,null,135,-25,25677680,20200411,0,1586636977000,6303,1806,57
au,null,Australien,null,Australia,null,135,-25,25677680,20200412,0,1586725558000,6315,1806,60
au,null,Australien,null,Australia,null,135,-25,25677680,20200413,0,1586813460000,6351,1806,61
au,null,Australien,null,Australia,null,135,-25,25677680,20200414,0,1586899298000,6415,2186,62
au,null,Australien,null,Australia,null,135,-25,25677680,20200415,0,1586983486000,6440,2186,63
au,null,Australien,null,Australia,null,135,-25,25677680,20200416,0,1587073102000,6462,2355,63
au,null,Australien,null,Australia,null,135,-25,25677680,20200417,0,1587159491000,6522,3808,66
au,null,Australien,null,Australia,null,135,-25,25677680,20200418,0,1587242313000,6547,4124,67
au,null,Australien,null,Australia,null,135,-25,25677680,20200419,0,1587332315000,6547,4124,67
au,null,Australien,null,Australia,null,135,-25,25677680,20200420,0,1587418735000,6547,4124,67
au,null,Australien,null,Australia,null,135,-25,25677680,20200421,0,1587505127000,6547,4124,67
au,null,Australien,null,Australia,null,135,-25,25677680,20200422,0,1587591527000,6547,4124,67
au,null,Australien,null,Australia,null,135,-25,25677680,20200423,0,1587666683000,6547,4124,67
au,null,Australien,null,Australia,null,135,-25,25677680,20200424,0,1587763899000,6661,4124,75
au,null,Australien,null,Australia,null,135,-25,25677680,20200425,0,1587850279000,6677,4124,79
au,null,Australien,null,Australia,null,135,-25,25677680,20200426,0,1587936679000,6694,5364,80
au,null,Australien,null,Australia,null,135,-25,25677680,20200427,0,1588023082000,6721,5588,83
au,null,Australien,null,Australia,null,135,-25,25677680,20200428,0,1588030279000,6721,5588,83
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200313,1,1584054000000,1,0,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200314,1,1584150783000,1,0,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200315,1,1584150783000,1,0,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200316,1,1584369526000,2,0,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200317,1,1584369526000,2,0,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200318,1,1584532384000,3,0,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200319,1,1584616434000,4,0,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200320,1,1584738810000,6,0,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200321,1,1584796415000,9,0,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200322,1,1584886390000,19,0,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200323,1,1585001811000,32,0,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200324,1,1585086043000,39,0,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200325,1,1585175424000,39,0,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200326,1,1585262712000,53,1,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200327,1,1585347594000,62,1,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200328,1,1585432935000,71,2,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200329,1,1585503031000,77,2,0
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200330,1,1585599656000,78,2,1
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200331,1,1585688158000,80,3,1
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200401,1,1585774519000,84,8,1
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200402,1,1585861872000,87,11,1
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200403,1,1585945937000,91,18,1
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200404,1,1586035184000,93,18,2
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200405,1,1586119923000,96,28,2
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200406,1,1586203003000,96,40,2
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200407,1,1586292524000,96,40,2
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200408,1,1586378177000,99,40,2
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200409,1,1586465225000,100,47,2
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200410,1,1586551063000,103,59,2
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200411,1,1586636977000,103,59,2
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200412,1,1586725558000,103,59,2
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200413,1,1586813460000,102,59,2
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200414,1,1586899298000,103,72,2
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200415,1,1586983486000,103,72,3
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200416,1,1587073102000,103,82,3
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200417,1,1587159491000,103,81,3
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200418,1,1587242313000,103,88,3
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200419,1,1587332315000,103,88,3
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200420,1,1587418735000,103,88,3
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200421,1,1587505127000,103,88,3
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200422,1,1587591527000,103,88,3
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200423,1,1587666683000,103,88,3
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200424,1,1587763899000,104,88,3
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200425,1,1587850279000,105,88,3
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200426,1,1587936679000,106,98,3
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200427,1,1588023082000,106,100,3
au.act,au,Australisches Hauptstadtterritorium,Australien,Australian Capital Territory,Australia,149.0124,-35.4735,358894,20200428,1,1588030279000,106,100,3
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200127,1,1580169540000,4,0,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200128,1,1580252400000,4,0,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200129,1,1580326200000,4,0,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200130,1,1580400000000,4,2,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200131,1,1580515140000,4,2,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200201,1,1580580720000,4,2,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200202,1,1580598000000,4,2,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200203,1,1580684400000,4,2,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200204,1,1580770800000,4,2,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200205,1,1580857200000,4,2,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200206,1,1580958802000,4,2,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200207,1,1581030000000,4,2,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200208,1,1581116400000,4,2,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200209,1,1581202800000,4,2,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200210,1,1581289200000,4,2,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200211,1,1581375600000,4,2,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200212,1,1581462000000,4,2,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200213,1,1581616383000,4,4,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200214,1,1581634800000,4,4,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200215,1,1581721200000,4,4,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200216,1,1581807600000,4,4,0
au.nsw,au,New South Wales,Australien,New South Wales,Australia,151.2093,-33.8688,7238819,20200217,1,1581894000000,4,4,0
